,A1,A19,A6,A14,A11,A18,A12,A8,A4,A3,A7,A15,A9,A10,A17,A13,A2,A16,A5,A20,A21
650,3.0,1.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
651,3.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,3.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
652,3.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1
653,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,9.0,3.0,3.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,1.0,0.0,1
654,2.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
655,1.0,0.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,3.0,4.0,2.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
656,3.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
657,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
658,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
659,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
660,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
661,0.0,0.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,-0.0,2.0,1.0,0.0,1
662,3.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
663,3.0,0.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,-0.0,1.0,-0.0,0.0,1
664,1.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,-0.0,1.0,2.0,-0.0,1.0,1
665,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.0,0.0,1
666,3.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
667,2.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,7.0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,1
668,3.0,0.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
669,0.0,1.0,0.0,2.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
670,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
671,1.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,9.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
672,1.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0,9.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
673,3.0,0.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1
674,1.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
675,1.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
676,1.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
677,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1
678,3.0,1.0,2.0,0.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,3.0,-0.0,1.0,2.0,-0.0,0.0,1
679,0.0,0.0,0.0,2.0,4.0,1.0,3.0,4.0,7.0,1.0,4.0,2.0,1.0,0.0,2.0,1.0,-0.0,1.0,-0.0,0.0,2
680,3.0,1.0,4.0,2.0,4.0,1.0,0.0,4.0,1.0,2.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,1
681,0.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,1
682,3.0,0.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1
683,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
684,3.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,1
685,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
686,1.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,1
687,2.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,0.0,1.0,1.0,2.0,0.0,3.0,-0.0,1.0,2.0,-0.0,0.0,2
688,1.0,0.0,3.0,0.0,2.0,2.0,1.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,2.0,-0.0,-0.0,1.0,-0.0,0.0,2
689,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
690,1.0,0.0,2.0,2.0,3.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1
691,3.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
692,3.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,-0.0,2.0,-0.0,0.0,1
693,3.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
694,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
695,1.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,9.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
696,2.0,1.0,3.0,2.0,4.0,1.0,0.0,2.0,9.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
697,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,1
698,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
699,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-0.0,0.0,1
700,3.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
701,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,-0.0,1.0,-0.0,0.0,1
702,1.0,0.0,4.0,0.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,1
703,0.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1
704,3.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,4.0,3.0,1.0,2.0,0.0,3.0,1.0,-0.0,2.0,1.0,0.0,1
705,1.0,0.0,1.0,2.0,4.0,1.0,2.0,4.0,9.0,0.0,2.0,0.0,1.0,0.0,1.0,-0.0,1.0,2.0,1.0,0.0,2
706,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
707,1.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
708,3.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
709,0.0,1.0,2.0,1.0,4.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
710,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,9.0,4.0,1.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,1
711,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
712,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
713,3.0,0.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,1
714,3.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
715,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,-0.0,1.0,-0.0,0.0,1
716,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
717,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
718,3.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,1
719,3.0,0.0,3.0,2.0,4.0,2.0,3.0,4.0,6.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
720,0.0,0.0,4.0,2.0,4.0,1.0,3.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
721,2.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
722,3.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
723,0.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
724,3.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1
725,0.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,3.0,4.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
726,0.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
727,3.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,3.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
728,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
729,0.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
730,3.0,0.0,4.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
731,1.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,3.0,4.0,4.0,0.0,2.0,0.0,2.0,-0.0,1.0,3.0,-0.0,0.0,1
732,3.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
733,0.0,0.0,4.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
734,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,7.0,4.0,2.0,1.0,1.0,0.0,3.0,-0.0,1.0,2.0,1.0,0.0,2
735,3.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,1
736,3.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
737,2.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,-0.0,0.0,1
738,0.0,0.0,4.0,2.0,4.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
739,3.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,0.0,4.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
740,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
741,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1
742,1.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
743,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
744,3.0,1.0,3.0,2.0,4.0,1.0,0.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
745,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,8.0,0.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
746,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
747,1.0,1.0,4.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1
748,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,9.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1
749,3.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
750,3.0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
751,1.0,0.0,0.0,2.0,4.0,1.0,3.0,4.0,7.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
752,0.0,1.0,0.0,0.0,3.0,1.0,3.0,4.0,7.0,4.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
753,1.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,9.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
754,3.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1
755,3.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,-0.0,-0.0,2.0,-0.0,0.0,1
756,2.0,0.0,0.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
757,3.0,1.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,0.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
758,3.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
759,0.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
760,3.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,1
761,3.0,1.0,4.0,2.0,4.0,1.0,2.0,4.0,0.0,3.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
762,1.0,0.0,4.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,-0.0,0.0,1
763,3.0,0.0,0.0,2.0,4.0,2.0,3.0,4.0,7.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
764,1.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
765,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,1
766,3.0,0.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
767,1.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,1
768,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
769,1.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,1.0,1
770,3.0,0.0,4.0,2.0,4.0,1.0,0.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,-0.0,0.0,1
771,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1
772,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,2.0,-0.0,0.0,2
773,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,9.0,2.0,1.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
774,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1
775,0.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
776,0.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
777,0.0,0.0,0.0,2.0,4.0,2.0,3.0,4.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
778,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1
779,3.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,-0.0,1.0,-0.0,0.0,1
780,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,-0.0,-0.0,2.0,-0.0,0.0,1
781,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
782,3.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
783,2.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
784,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
785,0.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
786,3.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,-0.0,0.0,1
787,0.0,1.0,0.0,2.0,3.0,1.0,2.0,4.0,0.0,4.0,4.0,1.0,3.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
788,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,-0.0,1.0,3.0,1.0,0.0,2
789,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,9.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
790,0.0,0.0,4.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
791,1.0,1.0,4.0,2.0,4.0,2.0,3.0,4.0,9.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1
792,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
793,0.0,1.0,0.0,2.0,3.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
794,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1
795,2.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
796,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
797,3.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
798,3.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1
799,0.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
800,3.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
801,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
802,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,1
803,3.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
804,3.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,9.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
805,3.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,-0.0,0.0,1
806,1.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1
807,3.0,0.0,4.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
808,3.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
809,0.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,4.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
810,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
811,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,3.0,2.0,2.0,-0.0,1.0,2.0,-0.0,1.0,2
812,3.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1
